_id,_rev,Tempo,Estação,LAT,LONG,Movimentação,Original_473,Original_269,Zero,Maçã-Verde,Tangerina,Citrus,Açaí-Guaraná,Pêssego,TARGET,row,topic,payload,qos,retain
13f2fb425611ce22a054916855e21bd4,1-b175bb081166de7947b8673df916c7ae,2019-12-19,Hospital São Paulo,-23.5984,-46.6455,27365,47,30,5,19,11,7,38,22,REABASTECER,17005.0,,,,
13f2fb425611ce22a054916855e73860,1-96de3c1e89fbe3db5210ead299c6ba12,2018-12-4,Pinheiros,-23.5664,-46.703,79082,8,40,22,24,13,33,28,13,REABASTECER,8974.0,,,,
13f2fb425611ce22a054916855f5017f,1-595de7b48130c17cb5056551375cc2cb,2019-6-11,Pinheiros,-23.5664,-46.703,76237,66,16,31,40,37,25,26,26,NORMAL,9161.0,,,,
13f2fb425611ce22a054916855fa5a75,1-4399164da6971ed938707426010d4bb1,2018-11-27,Paraíso,-23.57677,-46.63933,73378,59,47,35,42,43,21,30,9,NORMAL,327.0,,,,
13f2fb425611ce22a054916855fb1d38,1-db831e504bf5b9819dda20a3e4d5258a,2018-10-24,Fradique Coutinho,-23.5661,-46.6841,33056,86,37,10,27,43,31,34,33,NORMAL,10374.0,,,,
13ff47076576fbe15822c6c2b605a940,1-0ecf121717d5cdc470c279fb57e72146,2019-8-9,Campo Belo,-23.6188,-46.6823,25698,86,32,45,25,17,21,30,3,REABASTECER,15699.0,,,,
13ff47076576fbe15822c6c2b60cc7f1,1-4ea43509aed52b4f172547dddadc138d,2018-4-16,Tatuapé,-23.5402,-46.5765,67654,86,61,42,20,3,43,31,41,REABASTECER,5866.0,,,,
13ff47076576fbe15822c6c2b614b8fb,1-528a300c549bb37d19e5bef5cefcb08d,2018-7-16,Tatuapé,-23.5402,-46.5765,67072,86,26,45,12,14,23,15,36,NORMAL,5956.0,,,,
13ff47076576fbe15822c6c2b62bdc05,1-5ec1b677636bcaad8c406a2b5e268b9d,2018-2-18,República,-23.5436,-46.6434,110331,86,13,21,24,24,26,24,23,NORMAL,6528.0,,,,
13ff47076576fbe15822c6c2b632bca3,1-1cb752c10a00b07223ecf741c783a7cb,2018-5-15,República,-23.5436,-46.6434,109732,86,65,3,11,19,29,43,22,NORMAL,6615.0,,,,
13ff47076576fbe15822c6c2b63b8ff3,1-00113e9624fd7c6f5e165d75b09c557b,2018-1-12,República,-23.5436,-46.6434,108095,77,56,58,12,43,13,43,43,NORMAL,6492.0,,,,
13ff47076576fbe15822c6c2b64068de,1-7a7d32b350ed59838bbcce2fe872d956,2018-11-27,República,-23.5436,-46.6434,109470,86,53,43,39,32,20,6,25,REABASTECER,6807.0,,,,
13ff47076576fbe15822c6c2b648cf8a,1-a3c41bc297bd86b2c3cda71e35aef279,2018-7-18,República,-23.5436,-46.6434,110295,44,15,41,39,24,41,39,27,NORMAL,6678.0,,,,
13ff47076576fbe15822c6c2b6493d47,1-d315ef29558cc05690bd050bc9f85f18,2019-3-28,República,-23.5436,-46.6434,107078,37,28,8,43,5,43,3,15,NORMAL,6928.0,,,,
13ff47076576fbe15822c6c2b6564f3d,1-8656544236f8125f25bf397af049c178,2018-7-29,Moema,-23.5489,-46.6388,19212,30,40,46,13,9,18,43,17,NORMAL,16769.0,,,,
13ff47076576fbe15822c6c2b65a1c7e,1-5659fe87ecc99717c2e70bf3ad16c8c7,2019-11-26,República,-23.5436,-46.6434,110014,35,56,5,9,39,29,25,19,NORMAL,7166.0,,,,
13ff47076576fbe15822c6c2b677d92c,1-d440423cdd4d5a5b82b9077c2d6497eb,2018-6-16,Higienópolis-Mackenzie,-23.5488,-46.6519,92768,76,13,30,22,11,43,9,14,NORMAL,7366.0,,,,
13ff47076576fbe15822c6c2b6838617,1-dfabd356e1691929e50901ef4234115f,2018-12-3,Higienópolis-Mackenzie,-23.5488,-46.6519,93073,79,17,58,30,33,18,38,3,REABASTECER,7533.0,,,,
13ff47076576fbe15822c6c2b685d33a,1-32bcc9992777f49d0e598a20e17f0e3e,2019-2-4,Paraíso,-23.57677,-46.63933,70732,9,36,60,7,7,28,25,1,REABASTECER,394.0,,,,
13ff47076576fbe15822c6c2b6867f29,1-d904a5acbaddc3455e61be82a1019f22,2019-2-13,Paraíso,-23.57677,-46.63933,72290,13,44,60,21,21,12,29,13,NORMAL,403.0,,,,
13ff47076576fbe15822c6c2b68eca38,1-ab50a79bd89f2d34e9a1dd736dcd03e8,2019-5-7,Higienópolis-Mackenzie,-23.5488,-46.6519,92473,29,13,9,10,26,19,28,16,REABASTECER,7687.0,,,,
13ff47076576fbe15822c6c2b692b94b,1-c31caea1433ba482e76ba3483ca39c80,2019-6-30,Higienópolis-Mackenzie,-23.5488,-46.6519,91559,20,8,29,27,19,6,23,15,REABASTECER,7740.0,,,,
13ff47076576fbe15822c6c2b694e9bb,1-03ce19889db7628e436c489671634d68,2018-4-2,Faria Lima,-23.5675,-46.6929,51550,47,23,26,27,20,30,26,29,NORMAL,8012.0,,,,
13ff47076576fbe15822c6c2b698b32d,1-c26c3198cb8fd7ed8b72dbc752d10fe7,2018-5-26,Faria Lima,-23.5675,-46.6929,54292,72,18,29,26,32,32,20,20,NORMAL,8066.0,,,,
13ff47076576fbe15822c6c2b69f8b82,1-9f3c3e9d1d2a2a814868d221e80bfebd,2019-12-29,Higienópolis-Mackenzie,-23.5488,-46.6519,91227,14,21,65,31,4,29,23,39,NORMAL,7919.0,,,,
13ff47076576fbe15822c6c2b6b6a1c3,1-bc7272c2c75e18274752d7c99ed9af57,2018-11-16,Faria Lima,-23.5675,-46.6929,52077,65,18,23,27,38,34,11,29,NORMAL,8236.0,,,,
13ff47076576fbe15822c6c2b6be8e5c,1-90c5b5fd26e314fc88bc1f9dae64f00b,2019-11-15,Faria Lima,-23.5675,-46.6929,51697,22,39,10,32,6,35,25,7,REABASTECER,8595.0,,,,
13ff47076576fbe15822c6c2b6c13fad,1-6b670a8c7c5225194fd03d5441602112,2019-12-20,Faria Lima,-23.5675,-46.6929,53775,31,13,21,10,30,9,10,43,NORMAL,8630.0,,,,
13ff47076576fbe15822c6c2b6c6d2d0,1-79ec9959ee57b6d2d1c8373024598df3,2018-3-11,Pinheiros,-23.5664,-46.703,77224,79,28,40,36,26,9,10,35,NORMAL,8711.0,,,,
13ff47076576fbe15822c6c2b6cb6c79,1-19002918feee2d2a5ef625bec6c9be33,2019-9-10,Brigadeiro,-23.5683,-46.6482,47055,32,49,60,27,17,1,9,20,REABASTECER,1330.0,,,,
13ff47076576fbe15822c6c2b6cd49de,1-c63b95125e0a62ab6952363538662813,2018-6-15,Pinheiros,-23.5664,-46.703,77056,37,46,52,18,22,5,29,10,REABASTECER,8805.0,,,,
13ff47076576fbe15822c6c2b6ce3756,1-4ca5e6f04c5371cf4c2bb0c593fa18f2,2019-10-18,Faria Lima,-23.5675,-46.6929,53997,86,10,57,24,29,28,2,30,NORMAL,8568.0,,,,
13ff47076576fbe15822c6c2b6cefd11,1-4251ba5f09bf47e677f98950b7094a2c,2019-11-1,Faria Lima,-23.5675,-46.6929,52649,66,65,33,27,19,43,38,21,NORMAL,8581.0,,,,
13ff47076576fbe15822c6c2b6d00be8,1-a49797a0690f2e5565b823330fecab95,2019-11-18,Faria Lima,-23.5675,-46.6929,52876,86,26,59,20,32,24,12,38,NORMAL,8598.0,,,,
13ff47076576fbe15822c6c2b6d4d232,1-2b0e8da9f7e1e393905a516eba60d112,2018-10-1,Pinheiros,-23.5664,-46.703,79283,21,40,24,22,43,43,6,7,REABASTECER,8911.0,,,,
13ff47076576fbe15822c6c2b6e9451c,1-2313aff5e09f8fc3fea18cb7176da75c,2018-10-16,Trianon-Masp,-23.5634,-46.6544,42216,59,43,38,9,25,43,43,31,NORMAL,1726.0,,,,
13ff47076576fbe15822c6c2b6fa94ba,1-6b1c00280572a6e0eddf86e629b30067,2019-6-20,Pinheiros,-23.5664,-46.703,76859,65,33,31,11,39,35,32,37,NORMAL,9170.0,,,,
141501db6715ba44d033912cd3012677,1-37896ee6ab3137e2bd5ddeeaf24bbbe9,2018-11-28,Faria Lima,-23.5675,-46.6929,51978,40,12,9,39,29,43,6,26,REABASTECER,8248.0,,,,
141501db6715ba44d033912cd302d81e,1-0ee9d919ab783a2bea9037be11407220,2018-7-18,Moema,-23.5489,-46.6388,17369,57,19,59,31,8,16,43,28,NORMAL,16758.0,,,,
141501db6715ba44d033912cd303a2ac,1-2bf3b7158c6db19b421d3d96a7765007,2018-12-28,Faria Lima,-23.5675,-46.6929,52714,21,36,57,28,38,43,8,40,NORMAL,8278.0,,,,
141501db6715ba44d033912cd30aa960,1-e9dc88a70029a7f2bc272b6582d29d81,2018-11-13,Moema,-23.5489,-46.6388,18182,32,55,16,21,24,8,25,8,NORMAL,16873.0,,,,
141501db6715ba44d033912cd3156819,1-c9759fcfb93aad2a54bd314abb30f1e6,2019-9-26,Faria Lima,-23.5675,-46.6929,51556,32,31,11,15,29,13,7,40,NORMAL,8546.0,,,,
141501db6715ba44d033912cd33f67b1,1-ce10388f03da863a71bfd060d689a0de,2018-1-14,Fradique Coutinho,-23.5661,-46.6841,33672,54,49,41,8,32,38,30,39,NORMAL,10094.0,,,,
141501db6715ba44d033912cd35c4fdc,1-51f095174f42013f9e47b20b8254aa1b,2019-3-23,Fradique Coutinho,-23.5661,-46.6841,36418,52,37,65,31,34,10,26,35,NORMAL,10523.0,,,,
141501db6715ba44d033912cd3698766,1-be7d86477f73633dad4c43c747614fd1,2019-4-19,Brigadeiro,-23.5683,-46.6482,47983,22,31,57,26,43,17,40,33,NORMAL,1189.0,,,,
141501db6715ba44d033912cd380b305,1-b0786884a3c966ae0ffcb97b4a4e0e1b,2019-12-12,Butantã,-23.5844,-46.7252,66771,65,58,54,39,40,40,43,9,NORMAL,10062.0,,,,
141501db6715ba44d033912cd3878175,1-d6acdf03017493bae27c87c7c5cf4494,2018-11-28,Luz,-23.5365,-46.6332,125422,35,46,43,11,16,22,35,30,NORMAL,11128.0,,,,
141501db6715ba44d033912cd3885e15,1-887c1bd3a99fc386d4545e66810a4ad9,2018-6-15,Trianon-Masp,-23.5634,-46.6544,41899,21,34,36,17,26,33,8,20,NORMAL,1605.0,,,,
141501db6715ba44d033912cd38b7c4a,1-edc45e93db010b946d0b4a817cce4ae2,2019-1-28,Luz,-23.5365,-46.6332,127794,55,65,7,13,35,31,27,26,REABASTECER,11188.0,,,,
141501db6715ba44d033912cd3af13aa,1-1674d1ea052e316cf55117ef991f1123,2019-12-21,Trianon-Masp,-23.5634,-46.6544,41916,77,11,47,16,43,11,35,34,NORMAL,2151.0,,,,
141501db6715ba44d033912cd3b237d1,1-a1c0ca0d6b91f6cfe7c2a307744abaef,2018-2-2,Consolação,-23.5581,-46.6606,113746,50,65,41,5,9,43,30,2,REABASTECER,2192.0,,,,
141501db6715ba44d033912cd3b3907d,1-ba37926870cb12f98ccb5ddd60866912,2019-11-30,Fradique Coutinho,-23.5661,-46.6841,33155,52,41,61,32,11,15,7,40,NORMAL,10770.0,,,,
141501db6715ba44d033912cd3b934ce,1-c589b2996d856c94fb7ac709a3bfa09c,2018-5-6,Consolação,-23.5581,-46.6606,114942,63,49,58,7,2,43,43,37,NORMAL,2286.0,,,,
141501db6715ba44d033912cd3c2d23c,1-6d901d4ccf6779bd9303e3f989083137,2018-6-24,Luz,-23.5365,-46.6332,124245,86,14,50,31,14,34,5,27,NORMAL,10974.0,,,,
141501db6715ba44d033912cd3c7d9bf,1-23001ac249da5f5b7c5bf6235f347f82,2018-11-23,Consolação,-23.5581,-46.6606,115289,15,46,65,32,29,31,34,35,NORMAL,2483.0,,,,
141501db6715ba44d033912cd3d8cd38,1-5b1bbdf5b9c5e44041f411fd19bc8266,2019-4-23,Luz,-23.5365,-46.6332,125068,12,56,20,24,8,23,33,36,REABASTECER,11273.0,,,,
141501db6715ba44d033912cd3e5752d,1-4ff58af18ff40fabec914eceaef4efea,2019-12-29,Consolação,-23.5581,-46.6606,113468,32,46,20,11,7,4,25,14,NORMAL,2879.0,,,,
141501db6715ba44d033912cd3eeba97,1-d728ba3319baec4e863bf85ce3b41aad,2018-11-16,São Joaquim,-23.5618,-46.6389,34522,64,11,5,20,13,4,2,12,REABASTECER,12556.0,,,,
141501db6715ba44d033912cd3f08c8b,1-ece08ca4ae7f15ee9479d09c6b1a302b,2018-12-11,São Joaquim,-23.5618,-46.6389,32859,73,41,45,43,39,5,34,43,NORMAL,12581.0,,,,
142b2ed7567dfdb7d6bb34c230012ed4,1-602d8367c40479428d7a78ecc19f6e6e,2018-4-24,Eucaliptos,-23.61,-46.6686,21986,31,48,36,24,17,5,15,15,REABASTECER,15954.0,,,,
142b2ed7567dfdb7d6bb34c2300be888,1-e2e1c6041f4162dac8b008cbc194ef7c,2018-3-23,Moema,-23.5489,-46.6388,19730,64,39,56,19,11,24,37,12,NORMAL,16643.0,,,,
142b2ed7567dfdb7d6bb34c2300c0666,1-b9eb4bb5eb32a36e0a9bcb078ca492e3,2018-9-23,Eucaliptos,-23.61,-46.6686,21802,73,43,31,43,38,34,22,19,NORMAL,16103.0,,,,
142b2ed7567dfdb7d6bb34c2300cb5ba,1-2a18b756294eba1a6352ac1b9f723835,2019-12-8,Vila Mariana,-23.5895,-46.6346,23753,39,8,6,24,35,22,30,39,REABASTECER,14378.0,,,,
142b2ed7567dfdb7d6bb34c230202493,1-caa0c4b37fe3476093be272493ed3580,2019-7-3,Eucaliptos,-23.61,-46.6686,25467,75,65,65,20,13,7,30,27,NORMAL,16383.0,,,,
142b2ed7567dfdb7d6bb34c230347eb4,1-52cdc7ca49353ba595b5fe7e1e88f4bf,2018-4-22,Moema,-23.5489,-46.6388,20614,43,65,48,11,21,37,21,22,NORMAL,16672.0,,,,
142b2ed7567dfdb7d6bb34c2304b4a9c,1-a07e8f310a02ceda013bcde5b9236334,2018-4-18,Campo Belo,-23.6188,-46.6823,24620,76,10,47,22,18,43,31,22,NORMAL,15228.0,,,,
142b2ed7567dfdb7d6bb34c23056e1af,1-276a54dcc41dd29321129073de95a93f,2018-10-3,Campo Belo,-23.6188,-46.6823,23781,86,28,26,23,15,31,15,43,NORMAL,15393.0,,,,
142b2ed7567dfdb7d6bb34c2305d371a,1-ede5643d8a9ebe06d32158860fc4c2fc,2018-8-18,Paraíso,-23.57677,-46.63933,72814,14,51,65,8,19,37,43,30,NORMAL,228.0,,,,
142b2ed7567dfdb7d6bb34c230631856,1-0ae2f3ca8dfaa3e9126fe67523b12666,2018-5-11,Brigadeiro,-23.5683,-46.6482,47711,23,9,46,9,10,23,32,7,NORMAL,851.0,,,,
142b2ed7567dfdb7d6bb34c23063f025,1-ba6ef8151d01e45bf55c3ba2e0e60861,2018-5-19,Brigadeiro,-23.5683,-46.6482,47596,25,31,49,29,23,42,7,16,NORMAL,859.0,,,,
142b2ed7567dfdb7d6bb34c23071bdcc,1-4de611e159b48aa152c79dbfe8c635f7,2018-11-29,Brigadeiro,-23.5683,-46.6482,49116,10,7,51,22,5,14,41,25,NORMAL,1049.0,,,,
142b2ed7567dfdb7d6bb34c2307568cf,1-7fa3f35b5d78f6f16a044c66166835a0,2019-1-17,Brigadeiro,-23.5683,-46.6482,46144,67,30,50,19,33,43,21,11,NORMAL,1097.0,,,,
142b2ed7567dfdb7d6bb34c230799756,1-40d64f138279181b6659a50b1b3c894d,2019-8-30,Paraíso,-23.57677,-46.63933,72148,17,35,6,21,17,24,41,21,NORMAL,600.0,,,,
142b2ed7567dfdb7d6bb34c2307be663,1-668226febcba1ecbbb2e436564f19c9e,2019-4-12,Brigadeiro,-23.5683,-46.6482,49757,11,11,48,9,36,36,25,16,REABASTECER,1182.0,,,,
142b2ed7567dfdb7d6bb34c2308eca68,1-c79ad3081dd94878b2ca45b3cecc814c,2018-6-15,Brigadeiro,-23.5683,-46.6482,46311,20,8,55,39,36,16,33,36,NORMAL,885.0,,,,
142b2ed7567dfdb7d6bb34c230a137f6,1-a85613600172d407510f320d18036088,2019-6-9,Eucaliptos,-23.61,-46.6686,23386,49,29,43,6,23,32,4,38,NORMAL,16359.0,,,,
142b2ed7567dfdb7d6bb34c230a2176a,1-efe21c8825a435789c0c959dc8005853,2019-6-21,Eucaliptos,-23.61,-46.6686,23873,21,10,23,13,17,39,38,37,NORMAL,16371.0,,,,
142b2ed7567dfdb7d6bb34c230b25602,1-492bd2ee1dfcd021ede6a7ad4849a4b2,2019-11-23,Brigadeiro,-23.5683,-46.6482,47080,23,15,58,31,12,36,19,17,NORMAL,1403.0,,,,
142b2ed7567dfdb7d6bb34c230b7e304,1-97a8c239a40cfb3a1ce42f678a08c7aa,2018-4-20,Moema,-23.5489,-46.6388,17811,62,12,65,18,32,43,28,28,NORMAL,16670.0,,,,
142b2ed7567dfdb7d6bb34c230be5e33,1-32202da837c7f443342b51edc92f5190,2018-7-7,Moema,-23.5489,-46.6388,20774,75,12,57,26,15,33,43,25,NORMAL,16747.0,,,,
142b2ed7567dfdb7d6bb34c230d7cf8d,1-214c763152febda4284a27df0a67c827,2018-9-24,Consolação,-23.5581,-46.6606,111606,4,55,54,43,40,22,7,38,NORMAL,2424.0,,,,
142b2ed7567dfdb7d6bb34c230dee8e2,1-683d70c316b3df8ce4937d466b973526,2018-5-19,Paraíso,-23.57677,-46.63933,72793,30,13,11,14,30,28,7,37,NORMAL,139.0,,,,
142d6c04c19a277034aa5d85a203f7df,1-01f2ef67a28a924a8e92f07019a78435,2018-4-4,Campo Belo,-23.6188,-46.6823,26195,34,32,20,27,27,38,43,26,NORMAL,15214.0,,,,
142d6c04c19a277034aa5d85a20941e8,1-22839ce418f23686fd716c748e327f3f,2019-3-19,Brooklin,-23.6263,-46.6878,28421,54,61,46,9,12,43,25,37,NORMAL,14839.0,,,,
142d6c04c19a277034aa5d85a2148816,1-e3324706e00dbf2f3665881cb34b2005,2019-8-15,Brooklin,-23.6263,-46.6878,29222,7,20,10,20,10,11,39,26,NORMAL,14985.0,,,,
142d6c04c19a277034aa5d85a21dd092,1-e4d435859cfcda893778919af6704c28,2018-7-23,Vila Mariana,-23.5895,-46.6346,24124,56,57,48,11,23,38,27,24,NORMAL,13883.0,,,,
142d6c04c19a277034aa5d85a21f3f68,1-168ddf293ca2107c92b7e6dd6d4bc3ce,2018-8-14,Vila Mariana,-23.5895,-46.6346,22608,20,65,30,31,22,7,21,35,NORMAL,13904.0,,,,
142d6c04c19a277034aa5d85a2264f4b,1-c6793d7862f711cb6811daf192db9dde,2018-4-7,Campo Belo,-23.6188,-46.6823,24918,7,15,65,13,13,27,30,18,REABASTECER,15217.0,,,,
142d6c04c19a277034aa5d85a230cb54,1-ad2fdfbce75bf3fe4993c0a541cfe877,2019-11-26,Campo Belo,-23.6188,-46.6823,24631,27,45,29,4,18,43,39,11,REABASTECER,15806.0,,,,
142d6c04c19a277034aa5d85a2492e7f,1-be3527822248b42d5a96e0bb88229115,2018-2-1,Brooklin,-23.6263,-46.6878,26504,57,65,43,25,13,35,43,5,REABASTECER,14431.0,,,,
142d6c04c19a277034aa5d85a27334ff,1-d2fb8c82ac52a60b4936b85253d0b762,2018-7-8,Eucaliptos,-23.61,-46.6686,25236,56,34,50,12,10,24,20,33,NORMAL,16028.0,,,,
142d6c04c19a277034aa5d85a27bc95e,1-8505a466dabdac5afe73b72d9e11d5b6,2018-11-9,Eucaliptos,-23.61,-46.6686,24675,54,7,43,36,26,14,30,35,NORMAL,16149.0,,,,
142d6c04c19a277034aa5d85a28836d3,1-2e848b3c866b7adeda1ff9df3fdcc882,2019-4-14,Eucaliptos,-23.61,-46.6686,23690,68,57,44,23,30,14,13,43,NORMAL,16304.0,,,,
142d6c04c19a277034aa5d85a2903ba7,1-aa39f475b68d0fc9b66aad5ed2f4592e,2019-7-23,Eucaliptos,-23.61,-46.6686,25242,67,62,65,36,29,19,36,41,NORMAL,16403.0,,,,
142d6c04c19a277034aa5d85a293ef83,1-5d592f7d74cfe6462585bf371106a35f,2019-9-13,Eucaliptos,-23.61,-46.6686,24693,16,18,50,4,12,9,10,6,NORMAL,16453.0,,,,
142d6c04c19a277034aa5d85a29ae037,1-bc9e30d2145cb6388ca33c06bcadad6f,2019-12-27,Eucaliptos,-23.61,-46.6686,25545,69,24,3,33,21,28,4,43,NORMAL,16557.0,,,,
142d6c04c19a277034aa5d85a2a18432,1-2ee32e50ded28fbe9c9557aef56b2940,2018-9-25,Campo Belo,-23.6188,-46.6823,24234,77,14,13,6,40,8,4,37,REABASTECER,15385.0,,,,
142d6c04c19a277034aa5d85a2a45ada,1-faff5cb10e896b512e329bc2adcad391,2018-11-2,Campo Belo,-23.6188,-46.6823,25462,63,37,65,34,23,7,27,5,NORMAL,15422.0,,,,
142d6c04c19a277034aa5d85a2a5dcdc,1-860e0bcd78b95c521c152c8cc193ada3,2018-11-21,Campo Belo,-23.6188,-46.6823,26512,60,65,8,17,22,5,30,19,REABASTECER,15441.0,,,,
142d6c04c19a277034aa5d85a2b309d6,1-1f6e2ba09a5f2004f02169c877520b46,2019-5-19,Campo Belo,-23.6188,-46.6823,23278,79,61,9,35,26,22,12,13,REABASTECER,15619.0,,,,
142d6c04c19a277034aa5d85a2bc9522,1-492de907a572f7d273e1e5229349e837,2018-1-3,Paraíso,-23.57677,-46.63933,71711,64,50,50,33,34,42,39,35,NORMAL,3.0,,,,
142d6c04c19a277034aa5d85a2ce3131,1-f67b331b440dde827097978a54cd5a37,2019-12-22,Paraíso,-23.57677,-46.63933,73189,18,28,58,11,2,18,18,43,NORMAL,712.0,,,,
142d6c04c19a277034aa5d85a2e6a3ae,1-7bdb1020c2195766d50d44236ddd97a7,2018-12-5,Brigadeiro,-23.5683,-46.6482,48595,33,37,12,12,25,35,20,43,NORMAL,1055.0,,,,
142d6c04c19a277034aa5d85a2e9f3e2,1-c4c1fc61e48eb7eb0bce983210229b00,2019-9-26,Paraíso,-23.57677,-46.63933,70208,34,23,11,15,41,38,17,13,NORMAL,626.0,,,,
142d6c04c19a277034aa5d85a2f20fd9,1-b561476e4424a2d82637f443c828a50d,2019-4-26,Brigadeiro,-23.5683,-46.6482,47710,39,45,7,40,17,37,16,1,NORMAL,1196.0,,,,
142d6c04c19a277034aa5d85a2fb5ec3,1-19a3e6b5b8a4371ebdc6be6a3e016b74,2019-8-21,Brigadeiro,-23.5683,-46.6482,49064,47,21,53,21,8,20,33,10,NORMAL,1311.0,,,,
1449515a51c6b3d222c29df4a00f6208,1-feebb7a3bfef8e010db97189e10475ac,2018-9-16,Trianon-Masp,-23.5634,-46.6544,43880,15,28,43,14,21,11,34,28,NORMAL,1696.0,,,,
1449515a51c6b3d222c29df4a0218ad7,1-1bcea4a5b11985e19297e39db9bad734,2019-5-18,Trianon-Masp,-23.5634,-46.6544,42589,71,44,17,22,9,27,6,18,REABASTECER,1938.0,,,,
1449515a51c6b3d222c29df4a02e83bb,1-b2fe23653f843fb5ed132f03de7ba538,2018-11-1,Trianon-Masp,-23.5634,-46.6544,42357,78,23,14,7,37,5,30,8,NORMAL,1741.0,,,,
1449515a51c6b3d222c29df4a037718a,1-855f02f8c7b01316b42db87a37d6848a,2019-2-26,Trianon-Masp,-23.5634,-46.6544,44840,74,6,65,9,7,39,26,18,REABASTECER,1856.0,,,,
1449515a51c6b3d222c29df4a04797ce,1-77354fb909cc38c98ae5cc84a07df994,2019-10-13,Trianon-Masp,-23.5634,-46.6544,44189,27,57,51,40,23,13,18,11,NORMAL,2083.0,,,,
1449515a51c6b3d222c29df4a092d32f,1-04ee618697b167efc1ef52b5e1e00372,2018-8-1,Consolação,-23.5581,-46.6606,115216,79,53,35,32,32,14,8,5,REABASTECER,2371.0,,,,
1449515a51c6b3d222c29df4a092f1c6,1-e00e3947ede2d8634b315dc0166ba8c3,2018-8-29,Tamanduateí,-23.5929,-46.5897,51753,20,42,53,26,9,38,23,34,NORMAL,3119.0,,,,
1449515a51c6b3d222c29df4a0a2e379,1-73a01c3f03796cb1935489e1116bcb4b,2019-3-30,Tamanduateí,-23.5929,-46.5897,51091,12,30,54,3,43,16,29,29,NORMAL,3330.0,,,,
1449515a51c6b3d222c29df4a0ab1915,1-9f1448d0d66c9d8fccee0a5f4694c2e3,2018-8-25,Sé,-23.55,-46.6333,193211,49,59,7,14,23,4,3,21,NORMAL,3835.0,,,,
1449515a51c6b3d222c29df4a0b504e0,1-92b2ac4cf70b20b1fb8b3c3ea9051fea,2019-12-11,Tamanduateí,-23.5929,-46.5897,52757,62,49,49,13,34,43,26,15,NORMAL,3581.0,,,,
1449515a51c6b3d222c29df4a0b69e4a,1-511daad2395381f931d3c03f3446b6da,2019-12-28,Tamanduateí,-23.5929,-46.5897,51635,64,15,12,43,43,37,35,33,NORMAL,3598.0,,,,
1449515a51c6b3d222c29df4a0c0d9fd,1-1bfe6a28a582a8d5c63b0add6fb74d4f,2018-5-22,Sé,-23.55,-46.6333,192194,10,16,27,32,10,30,7,43,REABASTECER,3742.0,,,,
1449515a51c6b3d222c29df4a0c10e77,1-796d5c095b10b25a755d3d6be020d1e4,2018-3-30,Tamanduateí,-23.5929,-46.5897,50508,20,59,46,16,31,39,8,28,NORMAL,2970.0,,,,
1449515a51c6b3d222c29df4a0cdc158,1-3d248d3a4162782fc33f59e9c726fb8a,2019-12-22,Sé,-23.55,-46.6333,193333,33,48,2,41,17,43,15,32,REABASTECER,4312.0,,,,
1449515a51c6b3d222c29df4a0d073db,1-060f12405fa404b5093aedbb0aefd9e5,2018-10-23,Tamanduateí,-23.5929,-46.5897,50251,3,65,65,38,10,31,10,10,REABASTECER,3173.0,,,,
1449515a51c6b3d222c29df4a0d124e3,1-80c0b54e2b6175303312b7e1fcf81317,2018-10-28,Tamanduateí,-23.5929,-46.5897,49568,42,36,28,20,29,20,32,28,NORMAL,3178.0,,,,
1449515a51c6b3d222c29df4a0d2693d,1-4b4afb2120b49745036458c664e75d95,2019-2-2,Sé,-23.55,-46.6333,191977,49,59,19,43,36,20,38,23,NORMAL,3992.0,,,,
1449515a51c6b3d222c29df4a0fd12e8,1-429661857881c4d93e6857d36d2bc04e,2018-9-7,Brás,-23.5451,-46.6162,71017,2,27,49,13,19,23,36,3,NORMAL,4567.0,,,,
14516e1da8d03fcdd202f6bdfa05825a,1-4454f926719feba62cda03df56882121,2018-11-13,Pinheiros,-23.5664,-46.703,78746,31,30,55,18,6,41,26,15,REABASTECER,8953.0,,,,
14516e1da8d03fcdd202f6bdfa13aff1,1-75cc1a2216572f218e57ef9b6cd46fa6,2019-5-6,Pinheiros,-23.5664,-46.703,79180,69,10,16,10,41,3,3,38,REABASTECER,9126.0,,,,
14516e1da8d03fcdd202f6bdfa173f4d,1-ab0acc87849a19ece791f6cfe7d4be0e,2019-6-15,Pinheiros,-23.5664,-46.703,79301,27,65,65,27,17,13,7,9,NORMAL,9165.0,,,,
14516e1da8d03fcdd202f6bdfa23fb24,1-df9cadd68cf29f75a4568f4ec4cca58c,2018-5-9,São Joaquim,-23.5618,-46.6389,36467,54,49,37,17,10,43,11,11,NORMAL,12369.0,,,,
14516e1da8d03fcdd202f6bdfa3077d4,1-b15d7beca8cbb9464c5864a04bb4a815,2018-10-16,São Joaquim,-23.5618,-46.6389,34936,16,51,21,43,13,4,43,3,REABASTECER,12526.0,,,,
14516e1da8d03fcdd202f6bdfa3180cf,1-f1b92e7b795adf86a18634de91076837,2018-4-9,Butantã,-23.5844,-46.7252,65212,86,53,37,20,3,8,37,25,REABASTECER,9459.0,,,,
14516e1da8d03fcdd202f6bdfa3bb65b,1-27676c6be715b8b12c591dd05edbda87,2018-8-14,Butantã,-23.5844,-46.7252,67412,12,24,2,39,16,9,22,43,REABASTECER,9584.0,,,,
